label,diff_ip_num,port_entropy,all_pkt_num,ack_num,ack_rate,syn_num,syn_rate,psh_num,psh_rate,all_pkt_bytes,avg_pkt_bytes,one_quarter,two_quarter,three_quarter
1,0,0.005902111,0.001914894,0.001804124,0.75,0.004110152,0.357142857,0.005615551,0.464285714,0.000397427,0.07863538,0.01369863,0.005524862,0.116490166
1,0,0.065879781,0.010425532,0.00128866,0.101351351,0.055487053,0.912162162,0.004319654,0.067567568,0.00130505,0.031978259,0.01369863,0.005524862,0.004034291
0,0,0.107463683,0,0,0.899999999,0,0.100000001,0,0,0,0.102754822,0.10821918,0,0
1,0,0.000924869,0.000425532,0.000601375,1,0.00082203,0.285714286,0.001295896,0.428571429,0.000147637,0.141676505,0.010958904,0.005524862,0.220877458
1,0,0.00714015,0.002269504,0.001890034,0.666666667,0.004932182,0.363636364,0.007775378,0.545454545,0.000520648,0.091743885,0.01369863,0.159530387,0.116490166
1,0,0.005201608,0.001985816,0.001890034,0.75862069,0.003288122,0.275862069,0.006911447,0.551724138,0.000456955,0.091764035,0.01369863,0.159530387,0.116490166
0,0.21521739,0.126713633,0,0,0.897737555,0.102466093,0.106787332,0,0.134162894,0,0.595526534,0.10821918,0.196270717,0.630206756
1,0,0.000677925,0.00035461,0.000515464,1,0,0,0.002591793,1,0.00020888,0.258494031,0.252054795,0.245856354,0.179525971
1,0,0.004712746,0.001702128,0.001546392,0.72,0.003288122,0.32,0.005183585,0.48,0.000359946,0.080550964,0.01369863,0.005524862,0.116490166
1,0,0.097875646,0.014680851,0.001718213,0.096153846,0.07891492,0.923076923,0.00475162,0.052884615,0.001556718,0.020641291,0.01369863,0.005524862,0.004034291
1,0,0.006104073,0.002411348,0.002405498,0.8,0.003699137,0.257142857,0.008639309,0.571428571,0.00056605,0.095001968,0.01369863,0.159530387,0.116490166
1,0,0.000948805,0.000425532,0.000601375,1,0,0,0.003023758,1,0.00026261,0.280204644,0.252054795,0.245856354,0.220877458
0,0.552173912,0.153209069,0,0,0.858506223,0.118906701,0,0,0.048547716,0,0.524052675,0.10821918,0,0.630206756
0,0.149999999,0.11153846,0,0,0.858333332,0,0.100000001,0,0.01111111,0,0.104926157,0.10821918,0,0
0,0,0.102869066,0,0,0.835483869,0.100411017,0.132258066,0,0.093548386,0,0.144343732,0.10821918,0.100000001,0
1,0,0.144858252,0.21751773,0.227405498,0.862777053,0.108508015,0.086049544,0.191360691,0.144393742,0.262259929,0.678279925,0.008219178,0,0.730206757
1,0,0.004251498,0.001276596,0.00128866,0.789473684,0.001644061,0.210526316,0.00475162,0.578947368,0.000306787,0.095875018,0.01369863,0.159530387,0.116490166
0,0.226086955,0.123988009,0,0,0.85476575,0.119728731,0.177544428,0,0.072859449,0,0.425616276,0.10821918,0,0.610539585
0,0.258695651,0.122383805,0.017943261,0.042182129,0.894591345,0.102877108,0.104206732,0,0,0.0392125,0.762933836,0.10821918,0.899999999,0.630206756
1,0,0.004597522,0.001205674,0.001030928,0.666666667,0.003288122,0.444444444,0.003455724,0.444444444,0.000247749,0.075910621,0.01369863,0.005524862,0.116490166
0,0,0.100000001,0,0,0.899999999,0.100000001,0.100000001,0.100000001,0,0,0.102754822,0.10821918,0.100000001,0
1,0,0.000425665,0.000283688,0.000429553,1,0,0,0.002159827,1,0.000166908,0.247933884,0.252054795,0.245856354,0.179525971
1,0,0.001850959,0.000780142,0.001030928,1,0.00082203,0.166666667,0.003455724,0.666666667,0.000346718,0.204775023,0.01369863,0.245856354,0.262228946
0,0.226086955,0.119457775,0,0,0.863060685,0.10616523,0.139577838,0,0.111081793,0,0.44736366,0.10821918,0,0.630206756
1,0,0.000677925,0.00035461,0.000515464,1,0,0,0.002591793,1,0.000228151,0.285583104,0.252054795,0.245856354,0.241553202
1,0,0.097211006,0.014468085,0.001460481,0.082926829,0.078092889,0.926829268,0.005615551,0.063414634,0.001582767,0.022639925,0.01369863,0.005524862,0.004034291
0,0.48695652,0.166017498,0,0,0.871351834,0.123838884,0,0,0.022649954,0,0.516209176,0.10821918,0,0.630206756
1,0,0.008366232,0.002553191,0.002061856,0.648648649,0.006165228,0.405405405,0.007775378,0.486486486,0.000543512,0.082421264,0.01369863,0.005524862,0.116490166
1,0,0.007897157,0.002411348,0.002233677,0.742857143,0.004110152,0.285714286,0.008639309,0.571428571,0.000550453,0.091243605,0.01369863,0.159530387,0.116490166
1,0,0.002239975,0.000992908,0.000945017,0.733333333,0.001644061,0.266666667,0.003887689,0.6,0.000247994,0.099770432,0.01369863,0.159530387,0.116490166
0,0.160869564,0.111220301,0,0,0.89111111,0,0.117777779,0,0.237777776,0,0.305273953,0.10821918,0,0.048764497
1,0,0.000389566,0.000780142,0.000773196,0.75,0,0,0.002591793,0.5,0.000626149,0.401170799,0.007191781,0.122928177,0.382249117
1,0,0.000650982,0.000283688,0.000429553,1,0.000411015,0.2,0.001295896,0.6,9.48E-05,0.12630854,0.01369863,0.129143646,0.177004539
1,0,0.026941745,0.008794326,0.010309278,0.96,0.002877106,0.056,0.027645788,0.512,0.000969111,0.023052342,0.008219178,0.005524862,0.004034291
1,0,0.095516319,0.014255319,0.00137457,0.079207921,0.077270859,0.930693069,0.005183585,0.059405941,0.001702231,0.028598314,0.01369863,0.005524862,0.004034291
1,0,0.008151067,0.002624113,0.002405498,0.736842105,0.005754213,0.368421053,0.008639309,0.526315789,0.000585811,0.088516746,0.01369863,0.159530387,0.116490166
1,0,0.003270438,0.00141844,0.00128866,0.714285714,0.003699137,0.428571429,0.003023758,0.333333333,0.000245217,0.057949626,0.01369863,0.005524862,0.116490166
1,0,0.022104084,0.007234043,0.008591065,0.970873786,0.001644061,0.038834951,0.024190065,0.54368932,0.000843848,0.026839445,0.008219178,0.005524862,0.004034291
1,0,0.000692061,0.000496454,0.000601375,0.875,0.00082203,0.25,0.001727862,0.5,0.000170337,0.142561983,0.012328767,0.125690608,0.191124559
0,0.193478259,0.12143859,0,0,0.820118342,0,0.171005919,0,0.237278105,0,0.21026823,0.10821918,0,0
0,0,0.100831342,0,0,0.899999999,0.100000001,0.100000001,0,0,0,0.102754822,0.10821918,0.100000001,0
1,0,0.004570774,0.001985816,0.002061856,0.827586207,0.003699137,0.310344828,0.006911447,0.551724138,0.000458588,0.092239004,0.01369863,0.159530387,0.116490166
0,0.204347825,0.118109589,0,0,0.87956867,0.108631321,0.123836551,0,0.105448353,0,0.565129315,0.10821918,0.002209943,0.630206756
0,0.258695651,0.124716513,0,0,0.738709676,0,0.267741937,0,0.074193547,0,0.156855951,0.10821918,0,0
1,0,0.027070163,0.060141844,0.063230241,0.866902238,0.043567612,0.124852768,0.055723542,0.151943463,0.065986008,0.61286735,0.008219178,0,0.177508825
1,0,0.002151384,0.000851064,0.000945017,0.846153846,0.00082203,0.153846154,0.003023758,0.538461538,0.000197693,0.089054885,0.008219178,0.159530387,0.116490166
1,0,0.003875188,0.005035461,0.004982818,0.805555556,0.011508426,0.388888889,0.006047516,0.194444444,0.001099926,0.08677686,0.008219178,0.005524862,0.004034291
0,0.323913042,0.128048505,0,0,0.894089833,0.104110154,0.111820332,0.011879048,0.206146571,0,0.487690576,0.10821918,0,0.630206756
1,0,0.007052713,0.001985816,0.001804124,0.724137931,0.004521167,0.379310345,0.006479482,0.517241379,0.000441032,0.087133086,0.01369863,0.159530387,0.116490166
1,0,0.003348178,0.001347518,0.00128866,0.75,0.002055076,0.25,0.005615551,0.65,0.000351045,0.107610193,0.01369863,0.159530387,0.116490166
1,0,0.007083824,0.002198582,0.002061856,0.75,0.004521167,0.34375,0.007343413,0.53125,0.000476716,0.084366391,0.01369863,0.082527624,0.116490166
0,0.23695652,0.119426972,0,0,0.814691942,0.104521169,0.152132703,0,0.198578198,0,0.2238984,0.10821918,0,0
1,0,0.005667617,0.001985816,0.001804124,0.724137931,0.004521167,0.379310345,0.006479482,0.517241379,0.000441032,0.087133086,0.01369863,0.159530387,0.116490166
1,0,0.005225624,0.002056738,0.001890034,0.733333333,0.004110152,0.333333333,0.006047516,0.466666667,0.000425925,0.07855831,0.01369863,0.005524862,0.116490166
0,0,0.103548722,0,0,0.813043477,0,0.230434784,0,0.160869564,0,0.155066477,0.10821918,0.100000001,0
0,0.21521739,0.118109366,0,0.011597937,0.883345949,0.10698726,0.11286904,0,0.057456471,0.007858076,0.745966931,0.10821918,0.899999999,0.630206756
0,0.149999999,0.112574081,0,0,0.882800981,0.104932184,0.129484031,0,0.300491399,0,0.375764684,0.10821918,0,0.191981844
1,0,0.000173015,7.09E-05,0.000171821,1,0,0,0.000863931,1,9.03E-05,0.360881543,0.364383562,0.359116022,0.262228946
1,0,0.002808893,0.000851064,0.000687285,0.615384615,0.001233046,0.230769231,0.003455724,0.615384615,0.000216556,0.101292647,0.01369863,0.159530387,0.116490166
1,0,0.000957907,0.000638298,0.000601375,0.7,0.00082203,0.2,0.001727862,0.4,0.000191895,0.12369146,0.008219178,0.005524862,0.179525971
1,0,0.000425665,0.000283688,0.000429553,1,0,0,0.002159827,1,0.000166908,0.247933884,0.252054795,0.245856354,0.179525971
0,0.073913042,0.111256142,0,0,0.899999999,0,0.100000001,0,0,0,0.714213579,0.10821918,0.879281766,0.615078163
0,0.878260868,0.206209359,0,0,0.792226147,0.137402385,0.060777384,0,0.067844521,0,0.286331271,0.10821918,0,0
0,0.269565216,0.133355394,0.009432623,0.031958761,0.894818651,0.10616523,0.109715027,0.014038875,0.070984454,0.005890621,0.635755579,0.10821918,0.865469612,0.630206756
1,0,0.095473362,0.014397163,0.001632302,0.093137255,0.077681874,0.926470588,0.00475162,0.053921569,0.001492617,0.019233106,0.01369863,0.005524862,0.004034291
1,0,0.00668232,0.00212766,0.002061856,0.774193548,0.003699137,0.290322581,0.007775378,0.580645161,0.000506603,0.096596463,0.01369863,0.159530387,0.116490166
1,0,0.007096202,0.002056738,0.001718213,0.666666667,0.004932182,0.4,0.006911447,0.533333333,0.000465937,0.089807163,0.01369863,0.159530387,0.116490166
0,0.063043477,0.10794024,0,0,0.899999999,0,0.100000001,0,0,0,0.104298032,0.10821918,0,0
1,0,0.006743547,0.002340426,0.002233677,0.764705882,0.004110152,0.294117647,0.007775378,0.529411765,0.000523588,0.088518879,0.01369863,0.159530387,0.116490166
0,0.041304346,0.109614888,0,0,0.888372092,0.102466093,0.123255815,0,0.089922479,0,0.542965598,0.10821918,0,0.615078163
1,0,0.000900235,0.000283688,0.000429553,1,0,0,0.001727862,0.8,0.000191405,0.289256198,0.364383562,0.359116022,0.262228946
1,0,0.001871958,0.000921986,0.000945017,0.785714286,0.001233046,0.214285714,0.002591793,0.428571429,0.000301724,0.142316017,0.008219178,0.005524862,0.245713565
0,0.019565216,0.104942051,0,0,0.850819671,0,0.100000001,0,0.063934425,0,0.10399675,0.100000001,0,0
1,0,0.006386885,0.002056738,0.001975945,0.766666667,0.004110152,0.333333333,0.007343413,0.566666667,0.000483494,0.094742883,0.01369863,0.159530387,0.116490166
1,0,0.009152161,0.002624113,0.002319588,0.710526316,0.005754213,0.368421053,0.008207343,0.5,0.000569071,0.084801363,0.01369863,0.082527624,0.116490166
0,0.095652172,0.106294698,0,0,0.874358973,0,0.125641027,0,0,0,0.101200821,0.10821918,0,0
0,0,0.102611273,0,0,0.899999999,0,0.100000001,0,0,0,0.100275484,0.100000001,0.100000001,0
0,0.008695651,0.106840283,0,0,0.889071037,0.101644062,0.121857925,0,0.134972676,0,0.500009786,0.10821918,0.157320443,0.630206756
1,0,0.006504437,0.00248227,0.002319588,0.75,0.004521167,0.305555556,0.008207343,0.527777778,0.000554536,0.088479492,0.01369863,0.159530387,0.116490166
1,0,0.0082925,0.002269504,0.001975945,0.696969697,0.005343198,0.393939394,0.007343413,0.515151515,0.000502275,0.087048168,0.01369863,0.159530387,0.116490166
1,0,0.000447238,0.00035461,0.000429553,0.833333333,0.00082203,0.333333333,0.000863931,0.333333333,8.64E-05,0.086317723,0.009589041,0.005524862,0.135653051
0,0.041304346,0.104055239,0,0,0.835483869,0,0.132258066,0,0,0,0.102821471,0.10821918,0,0
0,0.454347825,0.146017528,0.005106381,0.02517182,0.882467969,0.113974519,0.122926502,0,0.025421442,0.005739718,0.658690876,0.10821918,0.879281766,0.630206756
1,0,0.005352078,0.002056738,0.001975945,0.766666667,0.004110152,0.333333333,0.007343413,0.566666667,0.000483494,0.094742883,0.01369863,0.159530387,0.116490166
0,0,0.103844215,0,0,0.83181818,0,0.145454547,0,0.08181818,0,0.103772228,0.100000001,0.100000001,0
1,0,0.008138149,0.002765957,0.00257732,0.75,0.004932182,0.3,0.00950324,0.55,0.000632029,0.091701102,0.01369863,0.159530387,0.116490166
1,0,0.006126398,0.002269504,0.002319588,0.818181818,0.003288122,0.242424242,0.009071274,0.636363636,0.00057397,0.105371901,0.01369863,0.159530387,0.116490166
1,0,0.000677925,0.00035461,0.000515464,1,0,0,0.002591793,1,0.000201367,0.247933884,0.252054795,0.245856354,0.179525971
1,0,0.000650982,0.000283688,0.000429553,1,0.000411015,0.2,0.001295896,0.6,6.80E-05,0.081129477,0.01369863,0.129143646,0.094301563
1,0,0.007171835,0.002198582,0.001718213,0.625,0.006165228,0.46875,0.006047516,0.4375,0.00044095,0.074939738,0.01369863,0.005524862,0.116490166
1,0,0.000948805,0.000425532,0.000601375,1,0,0,0.003023758,1,0.00026261,0.280204644,0.252054795,0.245856354,0.220877458
1,0,0.005313873,0.002269504,0.002061856,0.727272727,0.004521167,0.333333333,0.006911447,0.484848485,0.000480473,0.081475916,0.01369863,0.005524862,0.116490166
1,0,0.004733593,0.001843972,0.001890034,0.814814815,0.002877106,0.259259259,0.006047516,0.518518519,0.000409104,0.08677686,0.01369863,0.159530387,0.116490166
1,0,0.000634389,0.000212766,0.000343643,1,0,0,0.001727862,1,0.000172624,0.332644628,0.33630137,0.359116022,0.262228946
1,0,0,0,8.59E-05,1,0,0,0.000431965,1,2.91E-05,0.247933884,0.252054795,0.245856354,0.179525971
0,0.258695651,0.12026127,0,0,0.872461272,0.114385534,0.160240965,0,0.147848536,0,0.435573701,0.10821918,0,0.630206756
1,0,0.006081552,0.002269504,0.002233677,0.787878788,0.004110152,0.303030303,0.007775378,0.545454545,0.000518035,0.09107605,0.01369863,0.159530387,0.116490166
1,0,0.005578301,0.001914894,0.001804124,0.75,0.003288122,0.285714286,0.006479482,0.535714286,0.000434009,0.089654664,0.01369863,0.159530387,0.116490166
1,0,0.074917411,0.011843972,0.001718213,0.119047619,0.062474312,0.904761905,0.005183585,0.071428571,0.001489595,0.032352748,0.01369863,0.005524862,0.004034291
1,0,0.006014381,0.002411348,0.002233677,0.742857143,0.004521167,0.314285714,0.007775378,0.514285714,0.000528977,0.086068477,0.01369863,0.159530387,0.116490166
1,0,0.005962955,0.001985816,0.001632302,0.655172414,0.005343198,0.448275862,0.005615551,0.448275862,0.000404613,0.076541275,0.01369863,0.005524862,0.116490166
1,0,0.000677925,0.00035461,0.000515464,1,0,0,0.002591793,1,0.000201367,0.247933884,0.252054795,0.245856354,0.179525971
1,0,0.007983749,0.00248227,0.002061856,0.666666667,0.006576243,0.444444444,0.006911447,0.444444444,0.000500887,0.075910621,0.01369863,0.005524862,0.116490166
1,0,0.00669212,0.00212766,0.001890034,0.709677419,0.004521167,0.35483871,0.006047516,0.451612903,0.000433928,0.076823958,0.01369863,0.005524862,0.116490166
1,0,0.006227231,0.001914894,0.001804124,0.75,0.002877106,0.25,0.007343413,0.607142857,0.000435969,0.090244982,0.01369863,0.159530387,0.116490166
0,0,0.101741121,0,0,0.876190475,0,0.147619049,0,0.16190476,0,0.333471076,0.10821918,0.102762432,0.053050931
1,0,0.000705292,0.000425532,0.000515464,0.857142857,0.00082203,0.285714286,0.001295896,0.428571429,0.000120853,0.109405746,0.010958904,0.005524862,0.179525971
1,0,0.079383581,0.012269504,0.001975945,0.132183908,0.062885327,0.879310345,0.008207343,0.109195402,0.001839089,0.046705297,0.01369863,0.005524862,0.004034291
0,0.030434781,0.104596779,0,0,0.729787233,0,0.100000001,0,0.027659573,0,0.104513219,0.10821918,0,0
1,0,0.000731166,0.000496454,0.000601375,0.875,0.00082203,0.25,0.002159827,0.625,0.000155557,0.126980028,0.01369863,0.129143646,0.177004539
1,0,0.002254568,0.00106383,0.001030928,0.75,0.002466091,0.375,0.003455724,0.5,0.000236317,0.084710744,0.01369863,0.082527624,0.116490166
1,0,0.000447238,0.00035461,0.000429553,0.833333333,0.00082203,0.333333333,0.000863931,0.333333333,8.64E-05,0.086317723,0.009589041,0.005524862,0.135653051
0,0,0.101669268,0,0,0.899999999,0,0.100000001,0,0,0,0.102754822,0.10821918,0.100000001,0
1,0,0.007576752,0.002269504,0.001718213,0.606060606,0.006165228,0.454545455,0.006479482,0.454545455,0.000465203,0.077573253,0.01369863,0.005524862,0.116490166
1,0,0.00628622,0.002198582,0.001804124,0.65625,0.005343198,0.40625,0.005615551,0.40625,0.000419801,0.06936553,0.01369863,0.005524862,0.116490166
0,0,0.104766654,0,0,0.708510637,0,0.100000001,0,0.070212764,0,0.103135808,0.100000001,0,0
1,0,0.001814286,0.000921986,0.000687285,0.571428571,0,0,0.003455724,0.571428571,0.000380034,0.189492326,0.004109589,0.245856354,0.262228946
1,0,0,0,8.59E-05,1,0,0,0.000431965,1,1.53E-05,0.1315427,0.13630137,0.129143646,0.094301563
0,0.476086955,0.157596781,0.002411346,0.02130584,0.877162628,0.125071929,0.142214534,0.00410367,0.066782005,0,0.549998095,0.10821918,0.161049722,0.616086736
0,0,0.105377745,0,0,0.899999999,0,0.100000001,0,0,0,0.104820938,0.10821918,0.100000001,0
1,0,0.006342039,0.002056738,0.001718213,0.666666667,0.004521167,0.366666667,0.006911447,0.533333333,0.000466101,0.089853076,0.01369863,0.159530387,0.116490166
1,0,0.00458465,0.001914894,0.001804124,0.75,0.003288122,0.285714286,0.007343413,0.607142857,0.000470919,0.100772334,0.01369863,0.159530387,0.116490166
0,0.128260868,0.110934746,0,0,0.859558822,0,0.169852943,0,0.208823528,0,0.321722575,0.10821918,0,0.119742812
1,0,0.000957907,0.000638298,0.000601375,0.7,0.00082203,0.2,0.001727862,0.4,0.000191895,0.12369146,0.008219178,0.005524862,0.179525971
0,0,0.102022886,0,0,0.885645932,0.102466093,0.128708135,0,0.053110046,0,0.582732942,0.10821918,0.272651935,0.630206756
1,0,0.007655251,0.00248227,0.002233677,0.722222222,0.004521167,0.305555556,0.008639309,0.555555556,0.000573399,0.092898684,0.01369863,0.159530387,0.116490166
1,0,0.000389566,0.000141844,0.000257732,1,0,0,0.001295896,1,5.66E-05,0.1315427,0.13630137,0.129143646,0.094301563
1,0,0.000634389,0.000212766,0.000343643,1,0,0,0.001727862,1,0.000130815,0.244490358,0.248630137,0.242403315,0.177004539
1,0,0.006713858,0.002198582,0.001804124,0.65625,0.005754213,0.4375,0.005615551,0.40625,0.000420944,0.069666839,0.01369863,0.005524862,0.116490166
1,0,0.005445336,0.001702128,0.001804124,0.84,0.002055076,0.2,0.007343413,0.68,0.000452791,0.111873278,0.01369863,0.159530387,0.116490166
1,0,0.001499465,0.000496454,0.000687285,1,0,0,0.003455724,1,0.000213453,0.188016529,0.13630137,0.185773481,0.177004539
1,0,0.005340785,0.00212766,0.002061856,0.774193548,0.002877106,0.225806452,0.008639309,0.64516129,0.000542532,0.106371634,0.01369863,0.159530387,0.116490166
1,0,0.008396571,0.002553191,0.002233677,0.702702703,0.006165228,0.405405405,0.007775378,0.486486486,0.000543349,0.082384037,0.01369863,0.005524862,0.116490166
1,0,0.000650982,0.000283688,0.000429553,1,0.000411015,0.2,0.001295896,0.6,6.80E-05,0.081129477,0.01369863,0.129143646,0.094301563
0,0,0.102029623,0,0,0.899999999,0.100000001,0.100000001,0,0,0,0.102754822,0.10821918,0.100000001,0
0,0,0.103343716,0,0,0.86551724,0,0.168965519,0,0,0,0.103039804,0.10821918,0.100000001,0
1,0,0.007116214,0.002269504,0.001890034,0.666666667,0.004521167,0.333333333,0.007775378,0.545454545,0.000519505,0.091451707,0.01369863,0.159530387,0.116490166
1,0,0.004987035,0.001347518,0.00128866,0.75,0.002466091,0.3,0.005615551,0.65,0.000352189,0.108092287,0.01369863,0.159530387,0.116490166
1,0,0.007061321,0.001914894,0.001460481,0.607142857,0.004932182,0.428571429,0.006479482,0.535714286,0.000436296,0.090343369,0.01369863,0.159530387,0.116490166
0,0.052173912,0.10476157,0,0,0.899999999,0,0.100000001,0,0,0,0.102754822,0.10821918,0,0
1,0,0.004374599,0.001560284,0.001546392,0.782608696,0.003699137,0.391304348,0.004319654,0.434782609,0.000314381,0.074559828,0.01369863,0.005524862,0.116490166
0,0.149999999,0.11656975,0,0.002749139,0.894181212,0.10616523,0.112468829,0,0.171487948,0.014752987,0.861856265,1,0.899999999,0.630206756
1,0,0.006361361,0.002269504,0.002233677,0.787878788,0.003699137,0.272727273,0.007775378,0.545454545,0.000516892,0.090783872,0.01369863,0.159530387,0.116490166
1,0,0.104206477,0.023829787,0.012285223,0.424332344,0.092889437,0.670623145,0.020302376,0.139465875,0.003940789,0.056061015,0.01369863,0.005524862,0.004034291
1,0,0.003576521,0.001347518,0.00128866,0.75,0.002466091,0.3,0.00475162,0.55,0.00031332,0.091701102,0.01369863,0.159530387,0.116490166
1,0,0.000948805,0.000425532,0.000601375,1,0,0,0.003023758,1,0.000243339,0.256985439,0.252054795,0.245856354,0.179525971
1,0,0.01977715,0.006737589,0.00790378,0.958333333,0.002055076,0.052083333,0.022030238,0.53125,0.000821392,0.029937156,0.008219178,0.005524862,0.004034291
0,0,0.104514141,0,0,0.899999999,0,0.100000001,0,0,0,0.103974815,0.10821918,0,0
0,0.226086955,0.120246566,0,0,0.896699668,0.103699138,0.114851487,0,0.159075906,0,0.415947505,0.10821918,0,0.615078163
1,0,0.006515231,0.002411348,0.002319588,0.771428571,0.003699137,0.257142857,0.009071274,0.6,0.000568009,0.095474223,0.01369863,0.159530387,0.116490166
0,0,0.100831342,0,0,0.899999999,0.100000001,0.100000001,0,0,0,0.102754822,0.10821918,0.100000001,0
1,0,0.001010853,0.000567376,0.000687285,0.888888889,0.00082203,0.222222222,0.002591793,0.666666667,0.000272409,0.217630854,0.01369863,0.245856354,0.262228946
1,0,0.147976926,0.222765957,0.2354811,0.872374284,0.113440197,0.087842139,0.190928726,0.140674729,0.272828528,0.689668808,0.008219178,0,0.730206757
0,0.302173912,0.123377131,0,0,0.870802918,0.106576245,0.158394162,0,0.239416057,0,0.187269511,0.10821918,0,0
0,0.769565216,0.185364686,0,0,0.775630251,0.138635431,0.057983192,0,0.155462183,0,0.488896221,0.10821918,0,0.630206756
1,0,0.089019726,0.013404255,0.002405498,0.147368421,0.067406494,0.863157895,0.010367171,0.126315789,0.002138936,0.052486588,0.01369863,0.005524862,0.004034291
1,0,0.003259213,0.001489362,0.001546392,0.818181818,0.002466091,0.272727273,0.004319654,0.454545455,0.000306052,0.076696719,0.009589041,0.005524862,0.116490166
0,0,0.102416895,0,0,0.806249999,0,0.100000001,0,0.087499999,0,0.160283232,0.10821918,0.100000001,0
0,0.356521738,0.130815455,0,0.018298968,0.887096773,0.101233047,0.102150539,0,0,0.01096947,0.72824679,0.100000001,0.899999999,0.630206756
1,0,0,0.000212766,0.000257732,0.75,0,0,0.000863931,0.5,0.000205124,0.401170799,0.007191781,0.122928177,0.382249117
1,0,0.004597522,0.001205674,0.001202749,0.777777778,0.002466091,0.333333333,0.004319654,0.555555556,0.000284168,0.092975207,0.01369863,0.159530387,0.116490166
1,0,0.004622439,0.001347518,0.001030928,0.6,0.003288122,0.4,0.003455724,0.4,0.000257548,0.068181818,0.01369863,0.005524862,0.116490166
0,0.226086955,0.117870829,0,0,0.885559565,0.101233047,0.110830326,0,0.163537905,0,0.438221402,0.10821918,0,0.630206756
0,0.302173912,0.126182368,0,0,0.896963561,0.100822032,0.102024293,0,0.036639675,0,0.670853689,0.116438358,0.865469612,0.615078163
1,0,0.004924318,0.002198582,0.002233677,0.8125,0.003288122,0.25,0.007775378,0.5625,0.000511502,0.09353478,0.01369863,0.159530387,0.116490166
0,0.139130433,0.113152377,0,0,0.899999999,0.100822032,0.1043573,0,0.185403049,0,0.413790011,0.10821918,0,0.589863841
